"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
395,3/31/2024 0:00:00,217,0,0,0,0,0,0,5236779,0,0,0,0,0,0,0,2708327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109975,12655017,0,0,0,0,2599936,0,13,0,0,0,0,0,8,0,5,0,13,13,0,0,0,0,0,13,59,228,0,0,0,0,0,0,300
404,3/31/2024 0:00:00,222,0,0,0,0,0,0,2066934,0,0,0,0,0,0,0,12549792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82874,14699600,0,0,0,0,0,3,36,0,0,0,0,0,25,0,0,0,25,25,3,11,0,0,14,39,270,100,0,0,0,0,0,0,474
422,3/31/2024 0:00:00,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,27
430,3/31/2024 0:00:00,232,0,0,0,0,0,0,184816,0,0,0,0,0,0,0,11379510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170707,0,0,0,11735033,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,168,92,0,0,0,0,0,0,628
435,3/31/2024 0:00:00,235,0,0,0,0,0,0,103792116,0,0,0,0,0,0,0,704719130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32307607,0,0,0,840818853,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2648,3979,0,0,0,0,0,0,4132
444,3/31/2024 0:00:00,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264273,0,0,0,0,264273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,0,0,0,0,0,0,49
452,3/31/2024 0:00:00,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141785,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,4,52,44,0,0,0,0,0,0,31
464,3/31/2024 0:00:00,246,0,0,0,0,0,0,262202,0,0,0,0,0,0,0,9114504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655156,0,0,0,0,1278450,20,71,0,0,27,0,0,1,3,43,20,44,64,0,0,17,0,27,91,103,56,0,0,0,0,0,0,33
473,3/31/2024 0:00:00,252,0,0,0,0,0,0,69717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0,0,0,1392717,0,0,0,0,1287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,3,37,0,0,0,0,0,329
475,3/31/2024 0:00:00,253,0,0,0,0,0,0,390500,0,0,0,0,0,0,0,6066384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6465413,0,0,0,0,8529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,22,0,0,0,0,0,0,79
477,3/31/2024 0:00:00,255,0,0,0,0,0,0,3802869,0,0,0,0,0,0,0,6793778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045934,0,0,0,11642581,0,0,0,0,0,11,2,0,0,0,0,11,2,0,0,11,2,13,0,0,0,0,0,13,340,340,0,0,0,0,0,0,58
479,3/31/2024 0:00:00,256,0,0,0,0,0,0,816054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361736,0,0,0,0,545682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,120,0,0,0,0,0,0,35
484,3/31/2024 0:00:00,257,0,0,0,0,0,0,3126770,0,0,0,0,0,0,0,568387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,3699657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,63,0,0,0,0,0,0,2
489,3/31/2024 0:00:00,259,0,0,0,0,0,0,8670379,0,0,0,0,0,0,0,25280590,0,0,0,0,0,0,0,0,0,5309094,0,0,0,0,0,0,0,0,36837018,0,0,0,0,2886049,129,27,0,3,0,0,22,2,11,12,65,16,81,58,11,28,0,75,156,441,391,0,4,3,0,0,7,559
490,3/31/2024 0:00:00,260,0,0,0,0,0,0,414042,0,0,0,0,0,0,0,7057928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063875,0,0,340153,9303266,0,0,0,0,427268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,75,0,0,0,0,0,0,287
511,3/31/2024 0:00:00,271,0,0,0,0,0,0,8527497,0,0,0,0,0,0,0,24991863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421678,0,0,0,37176160,0,0,0,0,3235122,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,218,469,0,0,0,0,0,0,82
514,3/31/2024 0:00:00,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252697,0,0,0,0,98575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
517,3/31/2024 0:00:00,274,0,0,0,0,0,0,3476553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133116,0,0,0,3609669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,119,0,0,0,0,0,0,188
524,3/31/2024 0:00:00,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
528,3/31/2024 0:00:00,277,0,0,0,0,0,0,190332279,0,0,0,0,0,0,0,56620707,0,0,0,0,0,0,0,0,0,21669465,0,0,0,0,2411067,0,0,15230866,265832038,0,0,0,0,1237119,381,12,0,211,0,0,18,0,85,11,136,12,148,34,0,24,0,245,393,496,2275,0,0,0,0,0,0,620
538,3/31/2024 0:00:00,282,0,0,0,0,0,0,1114844,0,0,0,0,0,0,0,1349162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520254,0,0,0,3889968,0,0,0,0,905708,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,75,33,0,0,0,0,0,0,12
566,3/31/2024 0:00:00,290,0,0,0,0,0,0,155976052,0,0,0,0,0,0,0,199161709,0,0,0,0,0,0,0,0,0,24148686,0,0,0,0,12307427,0,0,10804608,421217904,0,0,0,0,42968108,354,10,12,0,0,0,30,1,81,8,231,10,241,111,0,93,1,123,364,2664,2954,0,0,0,0,0,0,10086
567,3/31/2024 0:00:00,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
577,3/31/2024 0:00:00,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16961,0,0,0,165438,0,0,0,0,148477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
594,3/31/2024 0:00:00,302,0,0,0,0,0,0,15554070,0,0,0,0,0,0,0,25524242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36363,0,0,1455759,46862448,0,0,0,0,4292014,0,18,0,0,0,0,0,2,0,1,0,18,18,0,0,0,15,0,18,274,407,0,0,0,0,0,0,100
606,3/31/2024 0:00:00,307,0,0,0,0,0,0,5444844,0,0,0,0,0,0,0,7302979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12747823,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,5,0,0,0,5,8,358,316,0,0,0,0,0,0,241
609,3/31/2024 0:00:00,309,0,0,0,0,0,0,216853,0,0,0,0,0,0,0,307406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,81
613,3/31/2024 0:00:00,311,0,0,0,0,0,0,1363766,0,0,0,0,0,0,0,5873152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699300,0,0,0,8381844,0,0,0,0,445626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,48,0,0,0,0,0,0,171
616,3/31/2024 0:00:00,314,0,0,0,0,0,0,1038255,0,0,0,0,0,0,0,2342593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700231,0,0,0,0,319383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,65,0,0,0,0,0,0,15
619,3/31/2024 0:00:00,316,0,0,0,0,0,0,114653298,0,0,0,0,0,0,0,20251316,0,0,0,0,0,0,0,0,0,558551,0,0,0,0,13203631,0,0,0,149006947,0,0,0,0,898702,139,10,0,119,0,0,5,5,13,3,20,10,31,0,0,1,1,119,149,672,2654,0,0,0,0,0,0,2224
620,3/31/2024 0:00:00,317,0,0,0,0,0,0,47756,0,0,0,0,0,0,0,3286940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,0,0,0,0,61
624,3/31/2024 0:00:00,321,0,0,0,0,0,0,65285107,0,0,0,0,0,0,0,85189561,0,0,0,0,0,0,0,0,0,1275551,0,0,0,0,31259002,0,0,0,193824078,0,0,0,0,12090408,86,64,4,38,0,0,4,2,3,42,8,64,72,36,0,1,19,78,150,729,4895,0,0,0,0,0,0,300
640,3/31/2024 0:00:00,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,16,0,0,0,0,0,0,14
644,3/31/2024 0:00:00,330,0,0,0,0,0,0,22222012,0,0,0,0,0,0,0,8749245,0,0,0,0,0,0,0,0,0,267750,0,0,0,0,0,0,0,1970692,35503569,0,0,0,0,2561620,5,1,0,3,0,0,2,1,0,0,2,1,1,0,0,0,0,2,6,99,1127,12,0,0,0,0,0,276
648,3/31/2024 0:00:00,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607971,0,0,0,607971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,57
649,3/31/2024 0:00:00,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158237,0,0,0,0,838968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,201,0,0,0,0,0,0,172
663,3/31/2024 0:00:00,341,0,0,0,0,0,0,345573,0,0,0,0,0,0,0,1588550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,23
665,3/31/2024 0:00:00,342,0,0,0,0,0,0,16855544,0,0,0,0,0,0,0,18419843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12169,0,0,10742985,55552480,0,0,0,0,9521939,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,350,357,0,0,0,0,0,0,889
678,3/31/2024 0:00:00,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980580,0,0,0,0,0,0,0,0,0,480119,0,0,0,0,10074,0,0,0,1225155,0,0,0,0,234501,17,1,0,4,0,0,0,0,0,1,9,1,10,4,0,9,0,8,18,49,0,0,0,0,0,0,0,58
680,3/31/2024 0:00:00,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17723,0,0,0,807385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16
687,3/31/2024 0:00:00,352,0,0,0,0,0,0,2231163,0,0,0,0,0,0,0,2807827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61445,0,0,0,5736835,0,0,0,0,636400,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,90,69,0,0,0,0,0,0,754
690,3/31/2024 0:00:00,353,0,0,0,0,0,0,4398661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044269,8442930,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,9,220,121,0,0,0,0,0,0,233
716,3/31/2024 0:00:00,364,0,0,0,0,0,0,1802212,0,0,0,0,0,0,0,1076337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161,2893338,0,0,0,0,9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,218,0,0,0,0,0,0,15
722,3/31/2024 0:00:00,366,0,0,0,0,0,0,3595541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268284,0,0,0,0,1672743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,182,0,0,0,0,0,0,87
761,3/31/2024 0:00:00,375,0,0,0,0,0,0,11808341,0,0,0,0,0,0,0,5389806,0,0,0,0,0,0,0,0,0,1140167,0,0,0,0,1663422,0,0,144509,19079088,0,0,0,0,73010,120,2,0,9,0,0,29,0,13,1,44,2,46,67,0,2,0,76,122,226,262,5,0,0,0,0,0,523
770,3/31/2024 0:00:00,378,0,0,0,0,0,0,1938782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341449,0,0,0,0,941404,0,0,0,3335093,0,0,0,0,454907,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,2,0,0,3,289,111,0,0,0,0,0,0,1003
785,3/31/2024 0:00:00,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772,0,0,0,0,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,8,0,0,0,0,0,0,20
794,3/31/2024 0:00:00,390,0,0,0,0,0,0,3449862,0,0,0,0,0,0,0,4501937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167521,9050203,0,0,0,0,930883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,117,0,0,0,0,0,0,58
795,3/31/2024 0:00:00,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
798,3/31/2024 0:00:00,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
808,3/31/2024 0:00:00,398,0,0,0,0,0,0,18882250,0,0,0,0,0,0,0,78952991,0,0,0,0,0,0,0,0,0,77790796,0,0,0,0,4322642,0,0,3820528,108063369,0,0,0,0,2084958,291,54,1,1,0,0,71,15,70,14,186,36,222,103,18,10,1,123,345,1229,959,9,0,0,4,0,4,1820
817,3/31/2024 0:00:00,401,0,0,0,0,0,0,3160906,0,0,0,0,0,0,0,1260366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780642,0,0,0,5202421,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,98,0,0,0,0,0,0,8
818,3/31/2024 0:00:00,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,92
832,3/31/2024 0:00:00,409,0,0,0,0,0,0,1529439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307692,0,0,0,2862714,0,0,0,0,25583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,24,0,0,0,0,0,0,324
838,3/31/2024 0:00:00,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199897,0,0,0,1661666,0,0,0,0,199898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
839,3/31/2024 0:00:00,414,0,0,0,0,0,0,375033,0,0,0,0,0,0,0,5422093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598274,6395400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,11
841,3/31/2024 0:00:00,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,207303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,62
845,3/31/2024 0:00:00,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23640,0,0,0,841655,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,14,165,91,0,0,0,0,0,0,280
850,3/31/2024 0:00:00,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42539,0,0,1223108,5697841,0,0,0,0,1273304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,20,0,0,0,0,0,207
851,3/31/2024 0:00:00,421,0,0,0,0,0,0,2460689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,26
854,3/31/2024 0:00:00,423,0,0,0,0,0,0,7874477,0,0,0,0,0,0,0,16072991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275440,0,0,0,24222908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,567,0,0,0,0,0,0,463
856,3/31/2024 0:00:00,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461911,1409890,0,0,0,0,601584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,99
857,3/31/2024 0:00:00,426,0,0,0,0,0,0,357456091,0,0,0,0,0,0,0,550516739,0,0,0,0,0,0,0,0,0,19205599,0,0,0,0,1342808,0,0,0,954563186,0,0,0,0,45247548,558,22,11,193,0,0,51,5,144,17,207,22,229,147,0,7,0,351,580,7470,4018,0,0,0,0,0,0,669
858,3/31/2024 0:00:00,427,0,0,0,0,0,0,433226,0,0,0,0,0,0,0,1726909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126895,0,0,560388,3434143,0,0,0,0,586725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,137,0,0,0,0,0,0,15
871,3/31/2024 0:00:00,432,0,0,0,0,0,0,1507284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280186,2875834,0,0,0,0,88364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,56,0,0,0,0,0,482
872,3/31/2024 0:00:00,433,0,0,0,0,0,0,3861217,0,0,0,0,0,0,0,8572611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5802000,0,0,0,18235828,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,3,0,3,0,0,0,0,1,4,190,155,103,0,0,0,0,0,259
884,3/31/2024 0:00:00,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14
887,3/31/2024 0:00:00,444,0,0,0,0,0,0,22263849,0,0,0,0,0,0,0,7891964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558557,0,0,509679,33614257,0,0,0,0,2390208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,829,0,0,0,0,0,0,538
888,3/31/2024 0:00:00,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
900,3/31/2024 0:00:00,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,8
907,3/31/2024 0:00:00,454,0,0,0,0,0,0,244880,0,0,0,0,0,0,0,606799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129990,0,0,0,981669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0,0,38
909,3/31/2024 0:00:00,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,111
911,3/31/2024 0:00:00,457,0,0,0,0,0,0,10322068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304416,0,0,0,0,0,0,0,0,11976028,0,0,0,0,1653960,26,22,0,1,0,0,0,0,13,22,13,22,34,12,0,0,0,13,48,684,370,28,0,0,0,0,0,1072
916,3/31/2024 0:00:00,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
926,3/31/2024 0:00:00,465,0,0,0,0,0,0,366679,0,0,0,0,0,0,0,8869434,0,0,0,0,0,0,0,0,0,618890,0,0,0,0,3072112,0,0,0,12820856,0,0,0,0,512631,88,3,5,58,0,0,13,3,1,0,14,3,17,11,0,0,0,74,91,347,73,6,0,0,0,0,0,227
930,3/31/2024 0:00:00,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,3/31/2024 0:00:00,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,444412,1183118,0,0,0,0,307087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,10
943,3/31/2024 0:00:00,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1
946,3/31/2024 0:00:00,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18839,0,0,0,1679796,0,0,0,0,109569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,0,0,0,0,409
948,3/31/2024 0:00:00,476,0,0,0,0,0,0,89611154,0,0,0,0,0,0,0,628533630,0,0,0,0,0,0,0,0,0,153377241,0,0,0,0,27248569,0,0,0,750191404,0,0,0,0,4798051,2251,0,243,1075,0,0,215,0,255,0,898,0,897,23,0,32,0,1354,2251,2600,4929,0,10,12,0,0,22,959
951,3/31/2024 0:00:00,477,0,0,0,0,0,0,628833,0,0,0,0,0,0,0,1690680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433924,0,0,0,0,114411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,88
960,3/31/2024 0:00:00,482,0,0,0,0,0,0,9908895,0,0,0,0,0,0,0,19287557,0,0,0,0,0,0,0,0,0,2792727,0,0,0,0,527553,0,0,6543443,42473325,0,0,0,0,6205877,132,0,1,15,0,0,24,0,11,0,60,0,60,16,0,8,0,72,132,369,181,0,17,40,0,0,57,1210
964,3/31/2024 0:00:00,485,0,0,0,0,0,0,950738,0,0,0,0,0,0,0,4392257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179815,0,0,654771,6614470,0,0,0,0,436889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,78,1,0,0,0,0,0,274
967,3/31/2024 0:00:00,486,0,0,0,0,0,0,3852470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6838563,0,0,511612,11798523,0,0,0,0,595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,671,0,0,0,0,0,0,252
